CustomerKey,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
21147,127,1,1179.97,3,2,3,8,Potential Loyalist
21148,53,2,3223.5782,4,4,4,12,Champions
21149,138,1,1183.47,3,2,3,8,Potential Loyalist
21150,145,1,1170.48,3,2,3,8,Potential Loyalist
21151,141,1,1155.48,3,2,3,8,Potential Loyalist
21152,150,1,1134.47,3,2,3,8,Potential Loyalist
21153,141,1,1147.77,3,2,3,8,Potential Loyalist
21154,55,1,74.46000000000001,4,2,2,8,Potential Loyalist
21155,142,1,1155.48,3,2,3,8,Potential Loyalist
21156,134,1,1149.47,3,2,3,8,Potential Loyalist
21157,234,1,49.97,2,2,1,5,At Risk
21158,331,1,49.97,1,2,1,4,Lost
21159,343,1,74.46000000000001,1,2,2,5,At Risk
21160,125,1,1775.47,3,2,3,8,Potential Loyalist
21161,129,1,1174.48,3,2,3,8,Potential Loyalist
21162,126,1,1155.48,3,2,3,8,Potential Loyalist
21163,1,1,72.93,4,2,2,8,Potential Loyalist
21164,175,1,68.97,2,2,2,6,At Risk
21165,174,2,4673.8825,2,4,4,10,Loyal
21166,173,2,4909.67,2,4,4,10,Loyal
21167,154,2,4657.5125,3,4,4,11,Champions
21168,161,2,4624.9125,3,4,4,11,Champions
21169,181,2,4647.8825,2,4,4,10,Loyal
21170,111,1,74.98,3,2,2,7,Potential Loyalist
21171,268,1,37.29,1,2,1,4,Lost
21172,323,1,42.28,1,2,1,4,Lost
21173,175,2,4659.9025,2,4,4,10,Loyal
21174,132,1,42.28,3,2,1,6,At Risk
21175,192,1,35.0,2,2,1,5,At Risk
21176,364,1,35.0,1,2,1,4,Lost
21177,176,1,39.99,2,2,1,5,At Risk
21178,170,1,39.99,2,2,1,5,At Risk
21179,172,2,4935.67,2,4,4,10,Loyal
21180,177,2,3882.5525,2,4,4,10,Loyal
21181,137,1,32.28,3,2,1,6,At Risk
21182,55,1,32.28,4,2,1,7,Potential Loyalist
21183,168,2,4657.5125,3,4,4,11,Champions
21184,155,1,74.98,3,2,2,7,Potential Loyalist
21185,29,1,39.99,4,2,1,7,Potential Loyalist
21186,278,1,35.0,1,2,1,4,Lost
21187,212,1,32.28,2,2,1,5,At Risk
21188,244,1,123.96000000000001,2,2,2,6,At Risk
21189,171,2,4208.3099999999995,2,4,4,10,Loyal
21190,355,1,42.28,1,2,1,4,Lost
21191,160,2,4169.33,3,4,4,11,Champions
21192,162,2,4229.32,3,4,4,11,Champions
21193,150,2,3905.5225,3,4,4,11,Champions
21194,144,2,3911.5325,3,4,4,11,Champions
21195,153,2,4144.34,3,4,4,11,Champions
21196,156,1,34.98,3,2,1,6,At Risk
21197,143,2,3917.5425,3,4,4,11,Champions
21198,120,1,69.97,3,2,2,7,Potential Loyalist
21199,135,2,4144.34,3,4,4,11,Champions
21200,145,2,3932.5425,3,4,4,11,Champions
21201,167,2,4921.69,3,4,4,11,Champions
21202,155,2,4632.8625,3,4,4,11,Champions
21203,155,2,4633.9025,3,4,4,11,Champions
21204,129,1,74.98,3,2,2,7,Potential Loyalist
21205,178,2,4886.7,2,4,4,10,Loyal
21206,151,2,3882.5525,3,4,4,11,Champions
21207,249,1,123.96000000000001,2,2,2,6,At Risk
21208,276,1,39.980000000000004,1,2,1,4,Lost
21209,144,1,39.99,3,2,1,6,At Risk
21210,311,1,39.99,1,2,1,4,Lost
21211,166,2,4900.679999999999,3,4,4,11,Champions
21212,342,1,74.98,1,2,2,5,At Risk
21213,95,1,64.26,3,2,2,7,Potential Loyalist
21214,147,2,4659.9025,3,4,4,11,Champions
21215,136,2,4624.9125,3,4,4,11,Champions
21216,148,2,4935.67,3,4,4,11,Champions
21217,136,2,4659.9025,3,4,4,11,Champions
21218,147,2,4661.5025,3,4,4,11,Champions
21219,129,2,4696.4925,3,4,4,11,Champions
21220,305,1,74.98,1,2,2,5,At Risk
21221,184,1,29.99,2,2,1,5,At Risk
21222,147,2,3936.5425,3,4,4,11,Champions
21223,310,1,56.980000000000004,1,2,2,5,At Risk
21224,113,1,42.28,3,2,1,6,At Risk
21225,133,2,4732.8625,3,4,4,11,Champions
21226,144,2,4659.8025,3,4,4,11,Champions
21227,127,1,26.97,3,2,1,6,At Risk
21228,153,2,3936.5425,3,4,4,11,Champions
21229,131,2,4198.33,3,4,4,11,Champions
21230,130,2,4171.62,3,4,4,11,Champions
21231,101,2,3936.5425,3,4,4,11,Champions
21232,41,1,39.980000000000004,4,2,1,7,Potential Loyalist
21233,300,1,119.97999999999999,1,2,2,5,At Risk
21234,345,1,119.97999999999999,1,2,2,5,At Risk
21235,134,1,1134.47,3,2,3,8,Potential Loyalist
21236,157,1,77.92,3,2,2,7,Potential Loyalist
21237,170,1,69.99,2,2,2,6,At Risk
21238,11,2,39.55,4,4,1,9,Loyal
21239,213,1,7.28,2,2,1,5,At Risk
21240,315,1,119.97999999999999,1,2,2,5,At Risk
21241,264,1,78.97999999999999,2,2,2,6,At Risk
21242,323,1,78.97999999999999,1,2,2,5,At Risk
21243,176,1,14.98,2,2,1,5,At Risk
21244,239,1,49.97,2,2,1,5,At Risk
21245,221,1,22.93,2,2,1,5,At Risk
21246,134,1,1194.97,3,2,3,8,Potential Loyalist
21247,117,1,14.98,3,2,1,6,At Risk
21248,172,1,34.98,2,2,1,5,At Risk
21249,64,1,69.97,4,2,2,8,Potential Loyalist
21250,280,1,14.98,1,2,1,4,Lost
21251,181,2,191.26999999999998,2,4,2,8,Potential Loyalist
21252,348,2,94.45,1,4,2,7,Potential Loyalist
21253,127,1,1155.48,3,2,3,8,Potential Loyalist
21254,352,1,89.97,1,2,2,5,At Risk
21255,327,1,32.28,1,2,1,4,Lost
21256,100,2,3917.5425,3,4,4,11,Champions
21257,108,2,4144.34,3,4,4,11,Champions
21258,107,2,3936.5425,3,4,4,11,Champions
21259,99,2,3907.5425,3,4,4,11,Champions
21260,124,1,14.98,3,2,1,6,At Risk
21261,285,1,69.97,1,2,2,5,At Risk
21262,54,1,68.97,4,2,2,8,Potential Loyalist
21263,237,1,4.99,2,2,1,5,At Risk
21264,140,1,1120.49,3,2,3,8,Potential Loyalist
21265,147,1,1729.97,3,2,3,8,Potential Loyalist
21266,32,2,4525.0682,4,4,4,12,Champions
21267,144,1,1735.98,3,2,3,8,Potential Loyalist
21268,114,1,1725.98,3,2,3,8,Potential Loyalist
21269,115,1,1735.98,3,2,3,8,Potential Loyalist
21270,207,1,78.48,2,2,2,6,At Risk
21271,104,1,1728.27,3,2,3,8,Potential Loyalist
21272,32,2,4435.3796,4,4,4,12,Champions
21273,192,1,14.98,2,2,1,5,At Risk
21274,137,1,1197.97,3,2,3,8,Potential Loyalist
21275,105,1,1151.76,3,2,3,8,Potential Loyalist
21276,109,1,39.980000000000004,3,2,1,6,At Risk
21277,109,1,4.99,3,2,1,6,At Risk
21278,30,1,14.98,4,2,1,7,Potential Loyalist
21279,181,1,4.99,2,2,1,5,At Risk
21280,50,1,39.47,4,2,1,7,Potential Loyalist
21281,93,1,1129.48,3,2,3,8,Potential Loyalist
21282,112,1,1120.49,3,2,3,8,Potential Loyalist
21283,290,1,124.94000000000001,1,2,2,5,At Risk
21284,36,2,3223.5782,4,4,4,12,Champions
21285,258,1,14.98,2,2,1,5,At Risk
21286,75,1,68.97,4,2,2,8,Potential Loyalist
21287,167,1,44.980000000000004,3,2,1,6,At Risk
21288,277,1,14.98,1,2,1,4,Lost
21289,78,1,1763.97,4,2,3,9,Loyal
21290,73,1,23.97,4,2,1,7,Potential Loyalist
21291,41,1,1735.98,4,2,3,9,Loyal
21292,149,1,14.98,3,2,1,6,At Risk
21293,43,1,1763.97,4,2,3,9,Loyal
21294,292,1,9.99,1,2,1,4,Lost
21295,82,1,56.97,4,2,2,8,Potential Loyalist
21296,13,1,99.96000000000001,4,2,2,8,Potential Loyalist
21297,44,1,1735.98,4,2,3,9,Loyal
21298,309,1,93.46000000000001,1,2,2,5,At Risk
21299,332,1,78.48,1,2,2,5,At Risk
21300,380,1,1120.49,1,2,3,6,At Risk
21301,10,1,14.98,4,2,1,7,Potential Loyalist
21302,252,1,69.97,2,2,2,6,At Risk
21303,185,1,68.97,2,2,2,6,At Risk
21304,252,1,23.97,2,2,1,5,At Risk
21305,41,2,3204.5782,4,4,4,12,Champions
21306,55,1,4.99,4,2,1,7,Potential Loyalist
21307,305,1,23.97,1,2,1,4,Lost
21308,51,1,81.46000000000001,4,2,2,8,Potential Loyalist
21309,354,1,1183.47,1,2,3,6,At Risk
21310,333,1,1120.49,1,2,3,6,At Risk
21311,34,2,4472.5782,4,4,4,12,Champions
21312,183,1,94.97,2,2,2,6,At Risk
21313,254,1,1155.48,2,2,3,7,Potential Loyalist
21314,34,1,9.99,4,2,1,7,Potential Loyalist
21315,231,1,1189.46,2,2,3,7,Potential Loyalist
21316,108,1,68.97,3,2,2,7,Potential Loyalist
21317,219,1,108.95,2,2,2,6,At Risk
21318,123,1,36.96,3,2,1,6,At Risk
21319,62,1,23.97,4,2,1,7,Potential Loyalist
21320,135,1,99.96000000000001,3,2,2,7,Potential Loyalist
21321,320,1,49.97,1,2,1,4,Lost
21322,161,1,14.98,3,2,1,6,At Risk
21323,224,1,1120.49,2,2,3,7,Potential Loyalist
21324,284,1,68.97,1,2,2,5,At Risk
21325,280,1,69.97,1,2,2,5,At Risk
21326,226,1,1179.97,2,2,3,7,Potential Loyalist
21327,223,1,1120.49,2,2,3,7,Potential Loyalist
21328,205,1,49.97,2,2,1,5,At Risk
21329,110,1,1179.47,3,2,3,8,Potential Loyalist
21330,104,1,1120.49,3,2,3,8,Potential Loyalist
21331,383,2,2670.8896,1,4,4,9,Loyal
21332,354,2,2616.8582,1,4,4,9,Loyal
21333,203,1,1174.48,2,2,3,7,Potential Loyalist
21334,178,1,1155.48,2,2,3,7,Potential Loyalist
21335,178,1,1183.47,2,2,3,7,Potential Loyalist
21336,289,2,2628.3496,1,4,4,9,Loyal
21337,162,1,49.97,3,2,1,6,At Risk
21338,169,1,23.97,3,2,1,6,At Risk
21339,360,1,39.980000000000004,1,2,1,4,Lost
21340,265,1,22.93,1,2,1,4,Lost
21341,22,1,14.98,4,2,1,7,Potential Loyalist
21342,175,1,1155.48,2,2,3,7,Potential Loyalist
21343,152,1,1170.48,3,2,3,8,Potential Loyalist
21344,136,1,1155.48,3,2,3,8,Potential Loyalist
21345,174,1,29.93,2,2,1,5,At Risk
21346,199,1,14.98,2,2,1,5,At Risk
21347,1,1,4.99,4,2,1,7,Potential Loyalist
21348,49,2,4392.0181999999995,4,4,4,12,Champions
21349,383,2,2989.3796,1,4,4,9,Loyal
21350,340,1,69.97,1,2,2,5,At Risk
21351,94,1,17.27,3,2,1,6,At Risk
21352,295,2,2625.3896,1,4,4,9,Loyal
21353,199,1,44.980000000000004,2,2,1,5,At Risk
21354,299,2,2646.3996,1,4,4,9,Loyal
21355,120,1,1184.46,3,2,3,8,Potential Loyalist
21356,97,1,1174.48,3,2,3,8,Potential Loyalist
21357,122,1,1205.47,3,2,3,8,Potential Loyalist
21358,310,1,9.99,1,2,1,4,Lost
21359,253,2,3032.31,2,4,4,10,Loyal
21360,142,1,93.97,3,2,2,7,Potential Loyalist
21361,274,2,2997.3199999999997,1,4,4,9,Loyal
21362,10,1,93.97,4,2,2,8,Potential Loyalist
21363,277,1,4.99,1,2,1,4,Lost
21364,3,1,7.28,4,2,1,7,Potential Loyalist
21365,277,1,7.28,1,2,1,4,Lost
21366,362,1,39.980000000000004,1,2,1,4,Lost
21367,342,1,7.28,1,2,1,4,Lost
21368,214,1,14.98,2,2,1,5,At Risk
21369,122,1,1155.48,3,2,3,8,Potential Loyalist
21370,197,1,39.980000000000004,2,2,1,5,At Risk
21371,207,1,7.28,2,2,1,5,At Risk
21372,161,1,74.96000000000001,3,2,2,7,Potential Loyalist
21373,323,1,15.23,1,2,1,4,Lost
21374,324,1,7.28,1,2,1,4,Lost
21375,333,1,39.980000000000004,1,2,1,4,Lost
21376,157,1,4.99,3,2,1,6,At Risk
21377,239,1,69.99,2,2,2,6,At Risk
21378,196,1,78.97999999999999,2,2,2,6,At Risk
21379,253,2,2992.33,2,4,4,10,Loyal
21380,272,2,2735.5325,1,4,4,9,Loyal
21381,77,1,69.99,4,2,2,8,Potential Loyalist
21382,354,1,69.99,1,2,2,5,At Risk
21383,90,1,69.99,3,2,2,7,Potential Loyalist
21384,251,2,2921.0225,2,4,4,10,Loyal
21385,42,1,608.96,4,2,3,9,Loyal
21386,34,1,539.99,4,2,3,9,Loyal
21387,246,2,2745.3325,2,4,4,10,Loyal
21388,106,1,1179.47,3,2,3,8,Potential Loyalist
21389,272,2,2770.5225,1,4,4,9,Loyal
21390,52,1,32.28,4,2,1,7,Potential Loyalist
21391,358,1,29.99,1,2,1,4,Lost
21392,73,1,29.99,4,2,1,7,Potential Loyalist
21393,137,2,4925.17,3,4,4,11,Champions
21394,141,2,4657.5125,3,4,4,11,Champions
21395,24,1,98.97,4,2,2,8,Potential Loyalist
21396,119,1,1170.48,3,2,3,8,Potential Loyalist
21397,196,1,49.97,2,2,1,5,At Risk
21398,65,1,23.97,4,2,1,7,Potential Loyalist
21399,92,1,9.99,3,2,1,6,At Risk
21400,255,2,2688.8896,2,4,4,10,Loyal
21401,108,1,1174.48,3,2,3,8,Potential Loyalist
21402,135,2,4624.9125,3,4,4,11,Champions
21403,131,2,4895.69,3,4,4,11,Champions
21404,148,2,4684.3925,3,4,4,11,Champions
21405,216,1,74.98,2,2,2,6,At Risk
21406,317,1,74.98,1,2,2,5,At Risk
21407,366,1,42.28,1,2,1,4,Lost
21408,149,2,4624.9125,3,4,4,11,Champions
21409,280,1,35.0,1,2,1,4,Lost
21410,76,1,1155.48,4,2,3,9,Loyal
21411,63,1,1147.77,4,2,3,9,Loyal
21412,358,1,59.980000000000004,1,2,2,5,At Risk
21413,219,1,14.98,2,2,1,5,At Risk
21414,34,1,14.98,4,2,1,7,Potential Loyalist
21415,110,1,49.97,3,2,1,6,At Risk
21416,100,1,1155.48,3,2,3,8,Potential Loyalist
21417,100,1,1155.48,3,2,3,8,Potential Loyalist
21418,128,2,4659.9025,3,4,4,11,Champions
21419,252,1,64.97,2,2,2,6,At Risk
21420,91,1,78.48,3,2,2,7,Potential Loyalist
21421,191,1,99.96000000000001,2,2,2,6,At Risk
21422,88,1,1184.46,3,2,3,8,Potential Loyalist
21423,137,2,2888.5582,3,4,4,11,Champions
21424,112,1,1170.48,3,2,3,8,Potential Loyalist
21425,206,1,9.99,2,2,1,5,At Risk
21426,104,1,1149.47,3,2,3,8,Potential Loyalist
21427,62,1,1155.48,4,2,3,9,Loyal
21428,68,1,1155.48,4,2,3,9,Loyal
21429,42,1,1174.48,4,2,3,9,Loyal
21430,137,1,74.46000000000001,3,2,2,7,Potential Loyalist
21431,34,1,56.97,4,2,2,8,Potential Loyalist
21432,329,1,14.98,1,2,1,4,Lost
21433,163,1,68.97,3,2,2,7,Potential Loyalist
21434,34,1,1183.47,4,2,3,9,Loyal
21435,42,1,1170.48,4,2,3,9,Loyal
21436,34,1,1193.95,4,2,3,9,Loyal
21437,37,1,1136.76,4,2,3,9,Loyal
21438,384,1,561.48,1,2,3,6,At Risk
21439,388,1,539.99,1,2,3,6,At Risk
21440,396,1,562.96,1,2,3,6,At Risk
21441,16,1,7.28,4,2,1,7,Potential Loyalist
21442,352,1,14.98,1,2,1,4,Lost
21443,337,1,49.97,1,2,1,4,Lost
21444,249,1,22.93,2,2,1,5,At Risk
21445,335,1,113.47,1,2,2,5,At Risk
21446,265,1,54.980000000000004,1,2,2,5,At Risk
21447,203,1,21.98,2,2,1,5,At Risk
21448,374,1,564.48,1,2,3,6,At Risk
21449,255,1,14.98,2,2,1,5,At Risk
21450,92,1,59.980000000000004,3,2,2,7,Potential Loyalist
21451,219,1,23.97,2,2,1,5,At Risk
21452,214,1,49.97,2,2,1,5,At Risk
21453,327,1,36.96,1,2,1,4,Lost
21454,92,1,9.99,3,2,1,6,At Risk
21455,262,1,14.98,2,2,1,5,At Risk
21456,267,1,103.96000000000001,1,2,2,5,At Risk
21457,124,1,69.97,3,2,2,7,Potential Loyalist
21458,228,1,49.97,2,2,1,5,At Risk
21459,348,1,14.98,1,2,1,4,Lost
21460,191,1,14.98,2,2,1,5,At Risk
21461,91,1,141.98,3,2,2,7,Potential Loyalist
21462,42,1,49.97,4,2,1,7,Potential Loyalist
21463,175,1,23.97,2,2,1,5,At Risk
21464,69,1,76.97,4,2,2,8,Potential Loyalist
21465,384,1,574.98,1,2,3,6,At Risk
21466,371,1,556.26,1,2,3,6,At Risk
21467,133,1,23.97,3,2,1,6,At Risk
21468,138,1,64.98,3,2,2,7,Potential Loyalist
21469,384,1,588.96,1,2,3,6,At Risk
21470,376,1,562.96,1,2,3,6,At Risk
21471,300,1,31.97,1,2,1,4,Lost
21472,330,1,49.97,1,2,1,4,Lost
21473,135,1,78.48,3,2,2,7,Potential Loyalist
21474,339,1,44.980000000000004,1,2,1,4,Lost
21475,93,1,1147.77,3,2,3,8,Potential Loyalist
21476,98,1,1197.41,3,2,3,8,Potential Loyalist
21477,222,1,23.97,2,2,1,5,At Risk
21478,108,1,1155.48,3,2,3,8,Potential Loyalist
21479,99,1,1149.47,3,2,3,8,Potential Loyalist
21480,34,1,39.980000000000004,4,2,1,7,Potential Loyalist
21481,144,1,9.99,3,2,1,6,At Risk
21482,122,1,1129.48,3,2,3,8,Potential Loyalist
21483,105,1,1205.47,3,2,3,8,Potential Loyalist
21484,112,1,1120.49,3,2,3,8,Potential Loyalist
21485,101,1,1149.47,3,2,3,8,Potential Loyalist
21486,122,1,1155.48,3,2,3,8,Potential Loyalist
21487,378,1,548.98,1,2,3,6,At Risk
21488,382,1,638.95,1,2,3,6,At Risk
21489,143,1,7.28,3,2,1,6,At Risk
21490,67,1,7.28,4,2,1,7,Potential Loyalist
21491,108,1,1174.48,3,2,3,8,Potential Loyalist
21492,243,1,14.98,2,2,1,5,At Risk
21493,47,1,68.97,4,2,2,8,Potential Loyalist
21494,171,1,7.28,2,2,1,5,At Risk
21495,32,1,23.97,4,2,1,7,Potential Loyalist
21496,340,1,14.98,1,2,1,4,Lost
21497,52,1,89.46000000000001,4,2,2,8,Potential Loyalist
21498,76,1,134.98,4,2,2,8,Potential Loyalist
21499,87,1,99.96000000000001,4,2,2,8,Potential Loyalist
21500,345,1,22.93,1,2,1,4,Lost
21501,385,2,2661.3996,1,4,4,9,Loyal
21502,107,1,49.97,3,2,1,6,At Risk
21503,70,1,49.97,4,2,1,7,Potential Loyalist
21504,105,1,1155.48,3,2,3,8,Potential Loyalist
21505,60,1,2354.9799999999996,4,2,3,9,Loyal
21506,42,1,2369.9599999999996,4,2,3,9,Loyal
21507,359,1,24.99,1,2,1,4,Lost
21508,48,2,3152.9499999999994,4,4,4,12,Champions
21509,38,2,3117.9599999999996,4,4,4,12,Champions
21510,302,1,128.95,1,2,2,5,At Risk
21511,197,1,32.27,2,2,1,5,At Risk
21512,127,1,24.99,3,2,1,6,At Risk
21513,162,1,119.96000000000001,3,2,2,7,Potential Loyalist
21514,243,1,69.97,2,2,2,6,At Risk
21515,237,1,49.48,2,2,1,5,At Risk
21516,49,2,3102.2499999999995,4,4,4,12,Champions
21517,59,2,3172.9699999999993,4,4,4,12,Champions
21518,193,1,144.45,2,2,2,6,At Risk
21519,232,1,69.97,2,2,2,6,At Risk
21520,90,1,32.269999999999996,3,2,1,6,At Risk
21521,166,1,42.93,3,2,1,6,At Risk
21522,211,1,123.96000000000001,2,2,2,6,At Risk
21523,1,1,38.98,4,2,1,7,Potential Loyalist
21524,1,1,114.96000000000001,4,2,2,8,Potential Loyalist
21525,347,1,32.27,1,2,1,4,Lost
21526,160,1,29.99,3,2,1,6,At Risk
21527,34,1,2294.99,4,2,3,9,Loyal
21528,63,1,34.98,4,2,1,7,Potential Loyalist
21529,66,1,29.99,4,2,1,7,Potential Loyalist
21530,174,1,128.95,2,2,2,6,At Risk
21531,7,1,56.96,4,2,2,8,Potential Loyalist
21532,37,1,2399.95,4,2,3,9,Loyal
21533,209,1,40.22,2,2,1,5,At Risk
21534,392,2,1622.45,1,4,3,8,Potential Loyalist
21535,77,1,69.97,4,2,2,8,Potential Loyalist
21536,133,1,78.96000000000001,3,2,2,7,Potential Loyalist
21537,51,1,2319.99,4,2,3,9,Loyal
21538,40,1,2369.9599999999996,4,2,3,9,Loyal
21539,124,1,34.98,3,2,1,6,At Risk
21540,204,2,1602.47,2,4,3,9,Loyal
21541,145,1,149.98,3,2,2,7,Potential Loyalist
21542,52,1,2329.9799999999996,4,2,3,9,Loyal
21543,185,1,37.27,2,2,1,5,At Risk
21544,83,1,29.979999999999997,4,2,1,7,Potential Loyalist
21545,209,2,1631.46,2,4,3,9,Loyal
21546,121,1,4.99,3,2,1,6,At Risk
21547,152,1,72.96,3,2,2,7,Potential Loyalist
21548,132,1,36.93,3,2,1,6,At Risk
21549,331,1,98.96000000000001,1,2,2,5,At Risk
21550,173,1,58.980000000000004,2,2,2,6,At Risk
21551,180,1,29.99,2,2,1,5,At Risk
21552,131,2,4624.9125,3,4,4,11,Champions
21553,146,2,4666.5025,3,4,4,11,Champions
21554,157,1,74.98,3,2,2,7,Potential Loyalist
21555,139,2,4715.4925,3,4,4,11,Champions
21556,138,2,4930.679999999999,3,4,4,11,Champions
21557,128,2,4886.7,3,4,4,11,Champions
21558,145,2,4919.3,3,4,4,11,Champions
21559,134,2,4900.679999999999,3,4,4,11,Champions
21560,136,2,4702.3925,3,4,4,11,Champions
21561,153,2,4947.78,3,4,4,11,Champions
21562,107,2,4632.8625,3,4,4,11,Champions
21563,334,1,39.99,1,2,1,4,Lost
21564,264,1,74.98,2,2,2,6,At Risk
21565,346,1,48.980000000000004,1,2,1,4,Lost
21566,339,1,42.28,1,2,1,4,Lost
21567,95,2,4973.28,3,4,4,11,Champions
21568,93,2,4659.8025,3,4,4,11,Champions
21569,100,2,4960.16,3,4,4,11,Champions
21570,94,2,4705.4825,3,4,4,11,Champions
21571,121,2,4624.9125,3,4,4,11,Champions
21572,98,2,4659.9025,3,4,4,11,Champions
21573,173,1,61.97,2,2,2,6,At Risk
21574,351,1,124.45,1,2,2,5,At Risk
21575,395,1,548.98,1,2,3,6,At Risk
21576,369,1,548.98,1,2,3,6,At Risk
21577,57,1,39.980000000000004,4,2,1,7,Potential Loyalist
21578,156,1,17.27,3,2,1,6,At Risk
21579,240,1,14.98,2,2,1,5,At Risk
21580,232,1,44.910000000000004,2,2,1,5,At Risk
21581,357,1,24.27,1,2,1,4,Lost
21582,272,2,2638.0582,1,4,4,9,Loyal
21583,105,1,1214.46,3,2,3,8,Potential Loyalist
21584,114,1,1155.48,3,2,3,8,Potential Loyalist
21585,95,1,1179.97,3,2,3,8,Potential Loyalist
21586,98,1,1120.49,3,2,3,8,Potential Loyalist
21587,93,1,1155.48,3,2,3,8,Potential Loyalist
21588,80,1,1174.48,4,2,3,9,Loyal
21589,255,2,2589.0882,2,4,4,10,Loyal
21590,80,1,1169.46,4,2,3,9,Loyal
21591,38,1,69.97,4,2,2,8,Potential Loyalist
21592,94,1,23.97,3,2,1,6,At Risk
21593,84,1,1155.48,4,2,3,9,Loyal
21594,84,1,1169.97,4,2,3,9,Loyal
21595,263,2,2649.5582,2,4,4,10,Loyal
21596,69,1,1155.48,4,2,3,9,Loyal
21597,375,1,561.48,1,2,3,6,At Risk
21598,76,1,1120.49,4,2,3,9,Loyal
21599,85,1,1170.48,4,2,3,9,Loyal
21600,394,1,563.77,1,2,3,6,At Risk
21601,343,1,589.96,1,2,3,6,At Risk
21602,358,1,548.98,1,2,3,6,At Risk
21603,360,1,567.76,1,2,3,6,At Risk
21604,76,1,1179.97,4,2,3,9,Loyal
21605,86,1,1179.47,4,2,3,9,Loyal
21606,84,1,1155.48,4,2,3,9,Loyal
21607,78,1,1120.49,4,2,3,9,Loyal
21608,341,1,574.98,1,2,3,6,At Risk
21609,359,1,553.97,1,2,3,6,At Risk
21610,336,1,548.98,1,2,3,6,At Risk
21611,339,1,617.47,1,2,3,6,At Risk
21612,198,1,14.98,2,2,1,5,At Risk
21613,224,2,2610.5782,2,4,4,10,Loyal
21614,225,2,2589.0882,2,4,4,10,Loyal
21615,86,1,1155.48,4,2,3,9,Loyal
21616,287,1,68.97,1,2,2,5,At Risk
21617,9,1,14.98,4,2,1,7,Potential Loyalist
21618,362,2,2611.0681999999997,1,4,4,9,Loyal
21619,346,1,556.26,1,2,3,6,At Risk
21620,216,2,2620.3996,2,4,4,10,Loyal
21621,207,2,2616.8582,2,4,4,10,Loyal
21622,136,2,2612.0582,3,4,4,11,Champions
21623,43,1,9.99,4,2,1,7,Potential Loyalist
21624,264,1,49.97,2,2,1,5,At Risk
21625,171,1,68.97,2,2,2,6,At Risk
21626,140,1,134.98,3,2,2,7,Potential Loyalist
21627,218,1,17.27,2,2,1,5,At Risk
21628,146,1,77.96000000000001,3,2,2,7,Potential Loyalist
21629,101,2,2624.0782,3,4,4,11,Champions
21630,350,1,14.98,1,2,1,4,Lost
21631,199,1,7.28,2,2,1,5,At Risk
21632,295,1,14.98,1,2,1,4,Lost
21633,312,1,64.98,1,2,2,5,At Risk
21634,132,1,49.97,3,2,1,6,At Risk
21635,222,1,73.96000000000001,2,2,2,6,At Risk
21636,188,1,14.98,2,2,1,5,At Risk
21637,77,1,1155.48,4,2,3,9,Loyal
21638,83,1,1170.48,4,2,3,9,Loyal
21639,171,1,9.99,2,2,1,5,At Risk
21640,193,1,123.96000000000001,2,2,2,6,At Risk
21641,63,1,1120.49,4,2,3,9,Loyal
21642,104,2,2620.3996,3,4,4,11,Champions
21643,65,1,1170.48,4,2,3,9,Loyal
21644,68,1,1145.48,4,2,3,9,Loyal
21645,78,1,1183.47,4,2,3,9,Loyal
21646,345,1,563.77,1,2,3,6,At Risk
21647,353,1,608.96,1,2,3,6,At Risk
21648,350,1,548.98,1,2,3,6,At Risk
21649,345,1,553.97,1,2,3,6,At Risk
21650,348,1,553.97,1,2,3,6,At Risk
21651,325,1,608.96,1,2,3,6,At Risk
21652,364,2,2646.0582,1,4,4,9,Loyal
21653,306,1,588.96,1,2,3,6,At Risk
21654,319,1,603.96,1,2,3,6,At Risk
21655,311,2,2648.0681999999997,1,4,4,9,Loyal
21656,166,1,56.97,3,2,2,7,Potential Loyalist
21657,282,1,14.98,1,2,1,4,Lost
21658,109,2,2641.8896,3,4,4,11,Champions
21659,86,2,4143.74,4,4,4,12,Champions
21660,69,1,1134.47,4,2,3,9,Loyal
21661,216,1,58.980000000000004,2,2,2,6,At Risk
21662,282,1,21.49,1,2,1,4,Lost
21663,163,1,39.980000000000004,3,2,1,6,At Risk
21664,87,1,60.47,4,2,2,8,Potential Loyalist
21665,283,1,553.97,1,2,3,6,At Risk
21666,127,1,828.47,3,2,3,8,Potential Loyalist
21667,119,1,819.48,3,2,3,8,Potential Loyalist
21668,222,2,2518.97,2,4,4,10,Loyal
21669,190,2,2483.98,2,4,3,9,Loyal
21670,140,1,147.77,3,2,2,7,Potential Loyalist
21671,284,1,628.97,1,2,3,6,At Risk
21672,34,1,1155.48,4,2,3,9,Loyal
21673,276,1,638.95,1,2,3,6,At Risk
21674,93,1,4.99,3,2,1,6,At Risk
21675,14,1,99.96,4,2,2,8,Potential Loyalist
21676,32,1,23.779999999999998,4,2,1,7,Potential Loyalist
21677,92,1,21.49,3,2,1,6,At Risk
21678,326,1,42.93,1,2,1,4,Lost
21679,200,1,1700.99,2,2,3,7,Potential Loyalist
21680,329,1,48.970000000000006,1,2,1,4,Lost
21681,104,1,799.42,3,2,3,8,Potential Loyalist
21682,116,1,7.28,3,2,1,6,At Risk
