FullDate,DateKey,Year,Quarter,QuarterName,Month,MonthName,MonthShort,WeekOfYear,DayOfWeek,DayName,DayOfMonth,IsWeekend,YearMonth,YearQuarter,FiscalYear,FiscalQuarter,IsHoliday,Season
2011-01-04,20110104,2011,1,Q1,1,January,Jan,1,2,Tuesday,4,0,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-05,20110105,2011,1,Q1,1,January,Jan,1,3,Wednesday,5,0,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-06,20110106,2011,1,Q1,1,January,Jan,1,4,Thursday,6,0,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-07,20110107,2011,1,Q1,1,January,Jan,1,5,Friday,7,0,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-08,20110108,2011,1,Q1,1,January,Jan,1,6,Saturday,8,1,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-09,20110109,2011,1,Q1,1,January,Jan,1,7,Sunday,9,1,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-10,20110110,2011,1,Q1,1,January,Jan,2,1,Monday,10,0,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-11,20110111,2011,1,Q1,1,January,Jan,2,2,Tuesday,11,0,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-12,20110112,2011,1,Q1,1,January,Jan,2,3,Wednesday,12,0,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-13,20110113,2011,1,Q1,1,January,Jan,2,4,Thursday,13,0,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-14,20110114,2011,1,Q1,1,January,Jan,2,5,Friday,14,0,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-15,20110115,2011,1,Q1,1,January,Jan,2,6,Saturday,15,1,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-16,20110116,2011,1,Q1,1,January,Jan,2,7,Sunday,16,1,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-17,20110117,2011,1,Q1,1,January,Jan,3,1,Monday,17,0,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-18,20110118,2011,1,Q1,1,January,Jan,3,2,Tuesday,18,0,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-19,20110119,2011,1,Q1,1,January,Jan,3,3,Wednesday,19,0,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-20,20110120,2011,1,Q1,1,January,Jan,3,4,Thursday,20,0,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-21,20110121,2011,1,Q1,1,January,Jan,3,5,Friday,21,0,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-22,20110122,2011,1,Q1,1,January,Jan,3,6,Saturday,22,1,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-23,20110123,2011,1,Q1,1,January,Jan,3,7,Sunday,23,1,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-24,20110124,2011,1,Q1,1,January,Jan,4,1,Monday,24,0,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-25,20110125,2011,1,Q1,1,January,Jan,4,2,Tuesday,25,0,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-26,20110126,2011,1,Q1,1,January,Jan,4,3,Wednesday,26,0,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-27,20110127,2011,1,Q1,1,January,Jan,4,4,Thursday,27,0,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-28,20110128,2011,1,Q1,1,January,Jan,4,5,Friday,28,0,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-29,20110129,2011,1,Q1,1,January,Jan,4,6,Saturday,29,1,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-30,20110130,2011,1,Q1,1,January,Jan,4,7,Sunday,30,1,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-01-31,20110131,2011,1,Q1,1,January,Jan,5,1,Monday,31,0,2011-01,2011-Q1,FY2010,FQ3,0,Winter
2011-02-01,20110201,2011,1,Q1,2,February,Feb,5,2,Tuesday,1,0,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-02,20110202,2011,1,Q1,2,February,Feb,5,3,Wednesday,2,0,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-03,20110203,2011,1,Q1,2,February,Feb,5,4,Thursday,3,0,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-04,20110204,2011,1,Q1,2,February,Feb,5,5,Friday,4,0,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-05,20110205,2011,1,Q1,2,February,Feb,5,6,Saturday,5,1,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-06,20110206,2011,1,Q1,2,February,Feb,5,7,Sunday,6,1,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-07,20110207,2011,1,Q1,2,February,Feb,6,1,Monday,7,0,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-08,20110208,2011,1,Q1,2,February,Feb,6,2,Tuesday,8,0,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-09,20110209,2011,1,Q1,2,February,Feb,6,3,Wednesday,9,0,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-10,20110210,2011,1,Q1,2,February,Feb,6,4,Thursday,10,0,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-11,20110211,2011,1,Q1,2,February,Feb,6,5,Friday,11,0,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-12,20110212,2011,1,Q1,2,February,Feb,6,6,Saturday,12,1,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-13,20110213,2011,1,Q1,2,February,Feb,6,7,Sunday,13,1,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-14,20110214,2011,1,Q1,2,February,Feb,7,1,Monday,14,0,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-15,20110215,2011,1,Q1,2,February,Feb,7,2,Tuesday,15,0,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-16,20110216,2011,1,Q1,2,February,Feb,7,3,Wednesday,16,0,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-17,20110217,2011,1,Q1,2,February,Feb,7,4,Thursday,17,0,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-18,20110218,2011,1,Q1,2,February,Feb,7,5,Friday,18,0,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-19,20110219,2011,1,Q1,2,February,Feb,7,6,Saturday,19,1,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-20,20110220,2011,1,Q1,2,February,Feb,7,7,Sunday,20,1,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-21,20110221,2011,1,Q1,2,February,Feb,8,1,Monday,21,0,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-22,20110222,2011,1,Q1,2,February,Feb,8,2,Tuesday,22,0,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-23,20110223,2011,1,Q1,2,February,Feb,8,3,Wednesday,23,0,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-24,20110224,2011,1,Q1,2,February,Feb,8,4,Thursday,24,0,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-25,20110225,2011,1,Q1,2,February,Feb,8,5,Friday,25,0,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-26,20110226,2011,1,Q1,2,February,Feb,8,6,Saturday,26,1,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-27,20110227,2011,1,Q1,2,February,Feb,8,7,Sunday,27,1,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-02-28,20110228,2011,1,Q1,2,February,Feb,9,1,Monday,28,0,2011-02,2011-Q1,FY2010,FQ3,0,Winter
2011-03-01,20110301,2011,1,Q1,3,March,Mar,9,2,Tuesday,1,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-02,20110302,2011,1,Q1,3,March,Mar,9,3,Wednesday,2,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-03,20110303,2011,1,Q1,3,March,Mar,9,4,Thursday,3,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-04,20110304,2011,1,Q1,3,March,Mar,9,5,Friday,4,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-05,20110305,2011,1,Q1,3,March,Mar,9,6,Saturday,5,1,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-06,20110306,2011,1,Q1,3,March,Mar,9,7,Sunday,6,1,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-07,20110307,2011,1,Q1,3,March,Mar,10,1,Monday,7,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-08,20110308,2011,1,Q1,3,March,Mar,10,2,Tuesday,8,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-09,20110309,2011,1,Q1,3,March,Mar,10,3,Wednesday,9,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-10,20110310,2011,1,Q1,3,March,Mar,10,4,Thursday,10,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-11,20110311,2011,1,Q1,3,March,Mar,10,5,Friday,11,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-12,20110312,2011,1,Q1,3,March,Mar,10,6,Saturday,12,1,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-13,20110313,2011,1,Q1,3,March,Mar,10,7,Sunday,13,1,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-14,20110314,2011,1,Q1,3,March,Mar,11,1,Monday,14,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-15,20110315,2011,1,Q1,3,March,Mar,11,2,Tuesday,15,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-16,20110316,2011,1,Q1,3,March,Mar,11,3,Wednesday,16,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-17,20110317,2011,1,Q1,3,March,Mar,11,4,Thursday,17,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-18,20110318,2011,1,Q1,3,March,Mar,11,5,Friday,18,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-19,20110319,2011,1,Q1,3,March,Mar,11,6,Saturday,19,1,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-20,20110320,2011,1,Q1,3,March,Mar,11,7,Sunday,20,1,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-21,20110321,2011,1,Q1,3,March,Mar,12,1,Monday,21,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-22,20110322,2011,1,Q1,3,March,Mar,12,2,Tuesday,22,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-23,20110323,2011,1,Q1,3,March,Mar,12,3,Wednesday,23,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-24,20110324,2011,1,Q1,3,March,Mar,12,4,Thursday,24,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-25,20110325,2011,1,Q1,3,March,Mar,12,5,Friday,25,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-26,20110326,2011,1,Q1,3,March,Mar,12,6,Saturday,26,1,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-27,20110327,2011,1,Q1,3,March,Mar,12,7,Sunday,27,1,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-28,20110328,2011,1,Q1,3,March,Mar,13,1,Monday,28,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-29,20110329,2011,1,Q1,3,March,Mar,13,2,Tuesday,29,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-30,20110330,2011,1,Q1,3,March,Mar,13,3,Wednesday,30,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-03-31,20110331,2011,1,Q1,3,March,Mar,13,4,Thursday,31,0,2011-03,2011-Q1,FY2010,FQ3,0,Spring
2011-04-01,20110401,2011,2,Q2,4,April,Apr,13,5,Friday,1,0,2011-04,2011-Q2,FY2010,FQ4,0,Spring
2011-04-02,20110402,2011,2,Q2,4,April,Apr,13,6,Saturday,2,1,2011-04,2011-Q2,FY2010,FQ4,0,Spring
2011-04-03,20110403,2011,2,Q2,4,April,Apr,13,7,Sunday,3,1,2011-04,2011-Q2,FY2010,FQ4,0,Spring
2011-04-04,20110404,2011,2,Q2,4,April,Apr,14,1,Monday,4,0,2011-04,2011-Q2,FY2010,FQ4,0,Spring
2011-04-05,20110405,2011,2,Q2,4,April,Apr,14,2,Tuesday,5,0,2011-04,2011-Q2,FY2010,FQ4,0,Spring
2011-04-06,20110406,2011,2,Q2,4,April,Apr,14,3,Wednesday,6,0,2011-04,2011-Q2,FY2010,FQ4,0,Spring
2011-04-07,20110407,2011,2,Q2,4,April,Apr,14,4,Thursday,7,0,2011-04,2011-Q2,FY2010,FQ4,0,Spring
2011-04-08,20110408,2011,2,Q2,4,April,Apr,14,5,Friday,8,0,2011-04,2011-Q2,FY2010,FQ4,0,Spring
